id,Latitude,Longitude,BackgroundRSL,Date,0.3-MED
CABO CRUZ,19.83,-77.73,-0.05,2030,8
CABO CRUZ,19.83,-77.73,-0.05,2040,11
CABO CRUZ,19.83,-77.73,-0.05,2050,14
CABO CRUZ,19.83,-77.73,-0.05,2060,17
CABO CRUZ,19.83,-77.73,-0.05,2070,20
CABO CRUZ,19.83,-77.73,-0.05,2080,23
CABO CRUZ,19.83,-77.73,-0.05,2090,25
CABO CRUZ,19.83,-77.73,-0.05,2100,27
CABO CRUZ,19.83,-77.73,-0.05,2120,30
CABO CRUZ,19.83,-77.73,-0.05,2150,34
CABO CRUZ,19.83,-77.73,-0.05,2200,34
CASILDA II,21.75,-79.99,-0.55,2000,0
CASILDA II,21.75,-79.99,-0.55,2010,2
CASILDA II,21.75,-79.99,-0.55,2020,5
CASILDA II,21.75,-79.99,-0.55,2030,7
CASILDA II,21.75,-79.99,-0.55,2040,10
CASILDA II,21.75,-79.99,-0.55,2050,12
CASILDA II,21.75,-79.99,-0.55,2060,15
CASILDA II,21.75,-79.99,-0.55,2070,18
CASILDA II,21.75,-79.99,-0.55,2080,20
CASILDA II,21.75,-79.99,-0.55,2090,22
CASILDA II,21.75,-79.99,-0.55,2100,24
CASILDA II,21.75,-79.99,-0.55,2120,28
CASILDA II,21.75,-79.99,-0.55,2150,29
CASILDA II,21.75,-79.99,-0.55,2200,29
TRIDENT PIER,28.41,-80.59,0.6,2000,0
TRIDENT PIER,28.41,-80.59,0.6,2010,3
TRIDENT PIER,28.41,-80.59,0.6,2020,7
TRIDENT PIER,28.41,-80.59,0.6,2030,12
TRIDENT PIER,28.41,-80.59,0.6,2040,16
TRIDENT PIER,28.41,-80.59,0.6,2050,20
TRIDENT PIER,28.41,-80.59,0.6,2060,24
TRIDENT PIER,28.41,-80.59,0.6,2070,29
TRIDENT PIER,28.41,-80.59,0.6,2080,32
TRIDENT PIER,28.41,-80.59,0.6,2090,35
TRIDENT PIER,28.41,-80.59,0.6,2100,37
TRIDENT PIER,28.41,-80.59,0.6,2120,42
TRIDENT PIER,28.41,-80.59,0.6,2150,47
TRIDENT PIER,28.41,-80.59,0.6,2200,56
ARENA COVE,38.91,-123.71,-0.61,2000,0
ARENA COVE,38.91,-123.71,-0.61,2010,2
ARENA COVE,38.91,-123.71,-0.61,2020,4
ARENA COVE,38.91,-123.71,-0.61,2030,6
ARENA COVE,38.91,-123.71,-0.61,2040,9
ARENA COVE,38.91,-123.71,-0.61,2050,12
ARENA COVE,38.91,-123.71,-0.61,2060,15
ARENA COVE,38.91,-123.71,-0.61,2070,19
ARENA COVE,38.91,-123.71,-0.61,2080,22
ARENA COVE,38.91,-123.71,-0.61,2090,24
ARENA COVE,38.91,-123.71,-0.61,2100,26
ARENA COVE,38.91,-123.71,-0.61,2120,30
ARENA COVE,38.91,-123.71,-0.61,2150,33
ARENA COVE,38.91,-123.71,-0.61,2200,36
SANTA BARBARA,34.41,-119.69,-1.09,2000,0
SANTA BARBARA,34.41,-119.69,-1.09,2010,2
SANTA BARBARA,34.41,-119.69,-1.09,2020,3
SANTA BARBARA,34.41,-119.69,-1.09,2030,6
SANTA BARBARA,34.41,-119.69,-1.09,2040,9
SANTA BARBARA,34.41,-119.69,-1.09,2050,11
SANTA BARBARA,34.41,-119.69,-1.09,2060,14
SANTA BARBARA,34.41,-119.69,-1.09,2070,17
SANTA BARBARA,34.41,-119.69,-1.09,2080,18
SANTA BARBARA,34.41,-119.69,-1.09,2090,21
SANTA BARBARA,34.41,-119.69,-1.09,2100,22
SANTA BARBARA,34.41,-119.69,-1.09,2120,26
SANTA BARBARA,34.41,-119.69,-1.09,2150,29
SANTA BARBARA,34.41,-119.69,-1.09,2200,28
PORT ANGELES,48.12,-123.44,-1.6,2000,0
PORT ANGELES,48.12,-123.44,-1.6,2010,0
PORT ANGELES,48.12,-123.44,-1.6,2020,1
PORT ANGELES,48.12,-123.44,-1.6,2030,2
PORT ANGELES,48.12,-123.44,-1.6,2040,4
PORT ANGELES,48.12,-123.44,-1.6,2050,5
PORT ANGELES,48.12,-123.44,-1.6,2060,6
PORT ANGELES,48.12,-123.44,-1.6,2070,8
PORT ANGELES,48.12,-123.44,-1.6,2080,9
PORT ANGELES,48.12,-123.44,-1.6,2090,10
PORT ANGELES,48.12,-123.44,-1.6,2100,12
PORT ANGELES,48.12,-123.44,-1.6,2120,12
PORT ANGELES,48.12,-123.44,-1.6,2150,12
PORT ANGELES,48.12,-123.44,-1.6,2200,7
KAWAIHAE,20.04,-155.83,1.05,2000,0
KAWAIHAE,20.04,-155.83,1.05,2010,4
KAWAIHAE,20.04,-155.83,1.05,2020,9
KAWAIHAE,20.04,-155.83,1.05,2030,13
KAWAIHAE,20.04,-155.83,1.05,2040,18
KAWAIHAE,20.04,-155.83,1.05,2050,24
KAWAIHAE,20.04,-155.83,1.05,2060,30
KAWAIHAE,20.04,-155.83,1.05,2070,35
KAWAIHAE,20.04,-155.83,1.05,2080,39
KAWAIHAE,20.04,-155.83,1.05,2090,44
KAWAIHAE,20.04,-155.83,1.05,2100,48
KAWAIHAE,20.04,-155.83,1.05,2120,58
KAWAIHAE,20.04,-155.83,1.05,2150,67
KAWAIHAE,20.04,-155.83,1.05,2200,75
CAPE HATTERAS,35.22,-75.64,2.01,2000,0
CAPE HATTERAS,35.22,-75.64,2.01,2010,5
CAPE HATTERAS,35.22,-75.64,2.01,2020,10
CAPE HATTERAS,35.22,-75.64,2.01,2030,16
CAPE HATTERAS,35.22,-75.64,2.01,2040,22
CAPE HATTERAS,35.22,-75.64,2.01,2050,26
CAPE HATTERAS,35.22,-75.64,2.01,2060,32
CAPE HATTERAS,35.22,-75.64,2.01,2070,38
CAPE HATTERAS,35.22,-75.64,2.01,2080,42
CAPE HATTERAS,35.22,-75.64,2.01,2090,46
CAPE HATTERAS,35.22,-75.64,2.01,2100,50
CAPE HATTERAS,35.22,-75.64,2.01,2120,57
CAPE HATTERAS,35.22,-75.64,2.01,2150,67
CAPE HATTERAS,35.22,-75.64,2.01,2200,81
BEAUFORT,34.72,-76.67,1.54,2000,0
BEAUFORT,34.72,-76.67,1.54,2010,4
BEAUFORT,34.72,-76.67,1.54,2020,10
BEAUFORT,34.72,-76.67,1.54,2030,15
BEAUFORT,34.72,-76.67,1.54,2040,20
BEAUFORT,34.72,-76.67,1.54,2050,24
BEAUFORT,34.72,-76.67,1.54,2060,30
BEAUFORT,34.72,-76.67,1.54,2070,35
BEAUFORT,34.72,-76.67,1.54,2080,39
BEAUFORT,34.72,-76.67,1.54,2090,43
BEAUFORT,34.72,-76.67,1.54,2100,46
BEAUFORT,34.72,-76.67,1.54,2120,52
BEAUFORT,34.72,-76.67,1.54,2150,61
BEAUFORT,34.72,-76.67,1.54,2200,74
